"beta","L","gamma","alpha","tau","log.density"
6710735219.02242,80.0403295814703,10.0599403499225,109470907.450145,0.401438389138728,-1587.13203577751
6712149976.39834,80.0829008965697,10.0548802124256,109298631.405318,0.401125290572158,-1587.51248309888
6708266543.75263,80.1063496411631,10.0447513184197,109441952.655904,0.40123060438828,-1589.11090251923
6706308684.89324,80.1364946671267,10.0674342350362,109398497.46568,0.402009678859609,-1587.84604213584
6718608529.8143,80.2182272294551,10.0502534553026,109324544.084417,0.401788413264288,-1587.04514267989
6725185862.29146,80.2741368434589,10.0565765114057,109331326.197272,0.401771072896688,-1587.23019918167
6721382255.31509,80.2919015788565,10.0522548088089,109289580.612846,0.401994713712567,-1587.06811093545
6724731421.44659,80.2715116748692,10.0632944789433,109198976.573429,0.401585083476141,-1587.33961178798
6712319474.34751,80.2228222344076,10.0351849533209,109215412.134939,0.402333913787647,-1587.5749979313
6712467309.88465,80.294665744275,10.0430679094511,109202727.429202,0.402617037402346,-1586.99938138708
6714370946.42608,80.2390354221252,10.0519593579984,109256610.459916,0.402203537745641,-1587.01061198605
6716547955.66636,80.1947439463108,10.0504648037107,109453637.970053,0.401462837041792,-1587.58451631885
6720262392.13439,80.169848617066,10.0412086835097,109593223.656034,0.401387281240203,-1587.29547734014
6713072907.57625,80.2231809899343,10.0145048426365,109464003.899566,0.40193565184707,-1587.01779439848
6709241443.83066,80.2077323001547,10.0078167308498,109451843.801726,0.401927473781354,-1586.71353805892
6711667853.57295,80.1653714254,10.0100870018992,109437453.324866,0.402020514262971,-1589.33535585302
6723601018.56563,80.2325311202373,10.0063904663755,109252351.194132,0.401235321864997,-1587.47772284592
6726455358.13064,80.3907469540205,10.0057314959852,109332682.23988,0.401311300546972,-1588.51877630407
6726273138.18405,80.4191144992382,10.0020090747178,109285941.391173,0.401631084520097,-1587.4306433668
6726332636.86375,80.4130277069064,10.0182210525788,109573867.713874,0.401799785382561,-1587.40382161734
6729893373.12558,80.4790597879926,10.0196340830798,109643280.564547,0.402208291282928,-1587.02831061947
6728840514.59578,80.4141971464884,10.0143703020749,109692097.184514,0.40201007646271,-1587.34845099583
6730479258.01674,80.4312362652626,10.0055216245837,109647771.307666,0.401837364047037,-1587.11124447801
6729424825.79774,80.4523138279937,10.017133684738,109610462.808799,0.401832134030603,-1587.33313466809
6724574942.92772,80.3741680465081,10.0196685986983,109583836.186134,0.401745897270818,-1587.20822091686
6723780180.4359,80.5360582055804,10.0067173329642,109498391.300174,0.402438704735761,-1588.78297822513
6720738723.68816,80.5194798541467,10.0304546546462,109596169.64037,0.402752271551037,-1589.65034702848
6728502017.1823,80.5801600313954,10.025325115983,109650926.847925,0.403361533862567,-1588.19748303195
6714554744.00636,80.5779717647532,10.0498411469499,109754976.032607,0.40447008367765,-1587.47437030578
6714554744.00636,80.5779717647532,10.0498411469499,109754976.032607,0.40447008367765,-1587.47437030578
6712592169.73925,80.5563860670902,10.0560928451311,109823871.638277,0.404377317442976,-1587.30810728012
6715523333.70893,80.6060695431816,10.0450442219236,109782493.898304,0.404291133680028,-1587.33509530664
6715523333.70893,80.6060695431816,10.0450442219236,109782493.898304,0.404291133680028,-1587.33509530664
6723300854.32875,80.4459197944373,10.0422164153239,109828271.547086,0.403162336082896,-1588.69420439383
6729645198.11546,80.5306845557606,10.0465064232469,109854556.303318,0.40314301809063,-1588.0335963738
6722048596.31066,80.4592150408252,10.0591297501215,109929716.618397,0.402883623276476,-1587.68105417525
6717930101.11656,80.4764855368361,10.057950452393,110247299.757723,0.403265812161827,-1587.80205476102
6715004274.18154,80.4774092119619,10.0367574864482,110315472.171989,0.403374563117015,-1587.26215000027
6711341105.49354,80.3577628015679,10.0591836707974,110301017.004702,0.40319010598091,-1587.21463762865
6706476273.80189,80.3290705869242,10.0673879066638,110286212.710724,0.403592727773473,-1587.22765232094
6700444647.36008,80.2014600241465,10.0651558993551,110176587.522635,0.40292942006112,-1587.48469667946
6695246133.39435,80.0631611560492,10.0765033377458,110279084.245615,0.402995314554739,-1587.43478116112
6692682939.09468,80.0599737976027,10.0803648103029,110286031.006048,0.402876723356245,-1587.15481708647
6688229172.23777,79.9182098351982,10.0776172322138,110394017.135837,0.40214053644694,-1587.45575889579
6694027122.36352,79.9539561268221,10.0822489167859,110371398.986833,0.402223008628387,-1586.97016840719
6697759208.07453,79.9549030981727,10.085838614913,110268196.066027,0.401978503217938,-1587.01746394623
6699425662.10853,80.1035087153815,10.0827481569627,110220913.082652,0.402840856745282,-1587.12710196671
6697644162.16945,80.1713671464734,10.0722436845211,110319182.01532,0.40312755547437,-1587.20160014956
6700357625.85256,80.1587276878509,10.0742209664212,110214982.326414,0.402889025606093,-1587.15952759816
6712399374.05851,80.2405981029183,10.0805664246202,110159284.632511,0.402891471425582,-1587.69130114624
6711516250.85706,80.3267215458944,10.0847073473608,110195624.76505,0.403164183820526,-1587.56382166256
6709688868.97369,80.3225858540125,10.0989034516398,110041839.613363,0.403595747368945,-1587.40124735684
6709214263.17058,80.3405377665808,10.0997379269474,110123993.156509,0.403564442423969,-1587.76228985603
6706289965.27952,80.462895443098,10.069043691809,110003577.075298,0.403927043833173,-1589.68004987459
6714511608.59561,80.4862719484108,10.0490055719284,110068752.006051,0.403876829604422,-1587.4081966053
6715289139.28494,80.4305431212045,10.0553516106524,109973538.05816,0.403893101965735,-1589.31788321499
6705195001.00871,80.4218298355759,10.0487095475522,109909446.533287,0.404193729682285,-1587.40531088651
6710878292.52363,80.4079947725031,10.0464960044742,109900407.02946,0.403726559197868,-1587.665311884
6700969757.51205,80.6328208544647,10.025192452602,109926054.74388,0.404988922744924,-1588.98093690357
6704083170.31767,80.6464266088841,10.033594102232,109947609.031134,0.405708026673881,-1588.17400770722
6704083170.31767,80.6464266088841,10.033594102232,109947609.031134,0.405708026673881,-1588.17400770722
6700545494.81341,80.5977145462687,10.0347627945134,109761526.540899,0.405470966697522,-1587.33070423713
6701748330.38089,80.6248995759758,10.0322092496942,109730099.713198,0.404890640529273,-1589.63785302266
6709721208.39711,80.632012515717,10.0366816110308,109662455.64915,0.404909288502743,-1587.23415062395
6711149105.31415,80.6166890678289,10.0432977130049,109606073.674291,0.4050626459745,-1588.0665077971
6715796186.61784,80.7161628213183,10.033664009644,109847203.817319,0.404347706516368,-1590.62762083639
6713880213.27366,80.6447128238798,10.0347108071731,109916348.788816,0.404116975587632,-1589.80016560441
6729891020.92564,80.8181224640196,10.0282205836632,110090352.982964,0.404410897913119,-1587.39919003127
6736121335.53859,80.9017595471429,10.0171186646693,110213277.725426,0.404346937043695,-1587.41804610589
6729501056.20876,80.8537162805833,10.0240302095278,110109897.354556,0.404581791898853,-1587.43128778579
6727885007.45596,80.7938128876543,10.0212809364985,110125770.676955,0.404532365206424,-1587.53014792581
6729007760.96958,80.8561817498872,10.0124479887872,110089691.32863,0.404756042180856,-1587.55064726676
6728334117.50939,80.7641335624262,10.0338120028799,110081645.746782,0.404432740045348,-1587.55022245264
6716502574.5988,80.8230181619116,10.0272710430777,110409405.545686,0.405187435441564,-1588.21135176397
6712120810.53587,80.7202827493692,10.034001263088,110476075.621697,0.40529853407676,-1587.34881516369
6697835822.70136,80.7553039275067,10.0035446249482,110362374.878618,0.405721990356995,-1589.38472645763
6694210038.35964,80.6391341299616,10.003814073601,110340042.290713,0.406206835885818,-1588.82617277406
6694210038.35964,80.6391341299616,10.003814073601,110340042.290713,0.406206835885818,-1588.82617277406
6702269924.83488,80.6906002349542,10.0206331539362,110242992.258159,0.406223853383958,-1589.84021301884
6703246592.77513,80.8238782928245,10.0489361075712,110481857.843275,0.406736947910824,-1587.48556365247
6694330898.72317,80.80169564323,10.0316119273071,110747207.714582,0.407257815208142,-1587.61442501685
6696169922.14667,80.841154907014,10.0406838223635,110832995.802757,0.407238000431629,-1587.48166003137
6694192285.13757,80.8890269807401,10.0440549022085,110875731.828502,0.407829494027065,-1587.52978890697
6696674767.78018,80.8707478036704,10.0294294822919,111087459.062753,0.407077893567826,-1587.95419738838
6696235445.1281,80.8675546116477,10.0221861745601,111098155.0888,0.407079620286366,-1587.6422902843
6697540392.3934,80.9596640019427,10.0046101430041,111143961.830794,0.407062712897587,-1589.57870151132
6706254494.47777,80.9547108828705,10.0079662439776,111184891.42951,0.406991690444745,-1587.46242218108
6704095851.63882,80.8830464951384,10.0190807832277,111344508.397738,0.406601568638456,-1587.50913123515
6710380139.5281,80.9508054668087,10.0171437269687,111178198.062139,0.406726781212021,-1587.4796862677
6718346470.1209,81.03936091765,10.0460283025711,111142734.62494,0.406861991984347,-1587.78051087067
6700616629.18595,80.8270882464889,10.0795578787979,111182890.424906,0.406753154612245,-1590.65509465646
6708600064.11276,80.9811892259713,10.0640223150751,111297779.953368,0.407500272418094,-1587.78254033523
6708600064.11276,80.9811892259713,10.0640223150751,111297779.953368,0.407500272418094,-1587.78254033523
6723474659.73815,81.104228910238,10.0502152007231,111427807.047058,0.407371031728045,-1588.91884960555
6719251477.27753,81.0392229523957,10.0580267797502,111547164.916968,0.406985821289681,-1587.83881459274
6725159572.51013,80.9667332958989,10.0571422615051,111674574.469014,0.406264209822983,-1588.07185468538
6725159572.51013,80.9667332958989,10.0571422615051,111674574.469014,0.406264209822983,-1588.07185468538
6725159572.51013,80.9667332958989,10.0571422615051,111674574.469014,0.406264209822983,-1588.07185468538
6720485734.93383,80.9631951258587,10.0525343792627,111466618.763749,0.406641221208018,-1588.36579993697
6724818911.88648,81.1476763770833,10.0519218121622,111517446.393968,0.406951302792429,-1588.49949098139
6721636070.79152,81.1145725282588,10.0368322337671,111500272.056529,0.407411869587978,-1588.74425091544
6709197990.90597,80.8879641818206,10.0286583023215,111704119.446147,0.406290677689575,-1587.77827837954
6718483490.6369,80.9853230715709,10.0399232368983,111660356.552551,0.40655745313255,-1587.68065114663
6714519050.52329,81.0697335020477,10.0455719223849,111546120.603047,0.407245455301341,-1588.03933220358
6709036061.31036,81.0419526916326,10.0384669654256,111555493.987928,0.407583167996723,-1587.67641062494
6704991788.56604,80.9317180973297,10.0208250014758,111575556.165447,0.406653115623481,-1588.48402722998
6712154112.95378,80.8132706604079,10.0322584398888,111384912.626517,0.405500241574488,-1588.35044693607
6711995597.96549,80.7177292131701,10.032554127789,111293570.755145,0.405418249015963,-1587.6851393864
6711995597.96549,80.7177292131701,10.032554127789,111293570.755145,0.405418249015963,-1587.6851393864
6700991203.56265,80.6750781689573,10.0357788387974,111580293.315867,0.405596091266678,-1587.74996066933
6698528500.67766,80.5608733853742,10.0397155063912,111481418.627896,0.405658345279237,-1588.22865453147
6689870708.99631,80.5319775124309,10.0434569919993,111509129.944475,0.405715391831081,-1587.3283722496
6691620260.72896,80.4606770480325,10.0306868866035,111454255.661182,0.405701901078931,-1590.01039097687
6679035966.37743,80.3823222704189,10.0323534026877,111534955.03396,0.405575653271049,-1586.99941239689
6674508266.24384,80.3980151267053,10.0502989832916,111425789.092852,0.405669906548567,-1589.98503374146
6673309704.6372,80.3301039858981,10.0648994896123,111560212.471394,0.405791129588722,-1587.68934860916
6664767886.88233,80.2268766187053,10.0544880778791,111329007.59048,0.405943659978339,-1587.00042577048
6669908610.93038,80.1888907483809,10.0783673493006,111351951.198262,0.405239494688477,-1587.9107112595
6675461007.41691,80.0870598432456,10.0802971639796,111207372.680829,0.404994246755321,-1589.22285465277
6667928652.33781,80.0752183921983,10.0634152415417,111128145.654191,0.404938176620364,-1587.12579481035
6661791760.31082,80.0084938408302,10.0298969864185,111580043.717353,0.404090567353793,-1587.85468411147
6662046556.00983,79.9358757554909,10.0097246151545,111524106.70597,0.403518670935489,-1586.89542410201
6651231667.51658,79.8295396857128,10.0014555140252,111827725.249207,0.403754932950232,-1586.33451349645
6651231667.51658,79.8295396857128,10.0014555140252,111827725.249207,0.403754932950232,-1586.33451349645
6645622598.86962,79.7873260036505,10.0018808015607,111853625.448372,0.404234215444955,-1587.05849336186
6645336911.49479,79.8103407550764,10.0130922348837,111693441.717692,0.403971386374337,-1587.02917641832
6640932246.46225,79.7859445654244,10.0218978656102,111630358.529681,0.404805262345573,-1587.13088688111
6620917012.69677,79.8134390765176,10.0009402213715,111740837.612892,0.405730580234911,-1586.93490550663
6620917012.69677,79.8134390765176,10.0009402213715,111740837.612892,0.405730580234911,-1586.93490550663
6621484614.28055,79.8627898269063,10.001759881453,111618781.752363,0.406528190309263,-1586.93710999285
6623671621.14847,79.8165047361558,10.0063980249402,111545638.875077,0.406079764973328,-1586.79086489612
6638349274.5668,79.9862313768394,10.0262038767047,111846833.168156,0.406219848119734,-1586.84441598342
6629821625.2159,79.7122315655556,10.0122148770954,112004664.114723,0.4051113528593,-1587.25705948355
6623507038.72366,79.6513660290434,10.0182666265011,111737741.005993,0.404613228217885,-1587.25498449657
6621943174.71403,79.6963957441104,10.0032365473191,111676602.003517,0.405153144201983,-1586.24516668142
6618141287.53901,79.7496995523842,10.0101994868492,111756708.649055,0.405524891969665,-1587.61723089249
6629333441.27587,79.8039608207148,10.012754439289,111612421.792622,0.405705397007202,-1587.11028102979
6635764029.42765,79.8208519398681,10.0136344248388,111474734.287389,0.405055491748187,-1586.39557285311
6641673536.13653,79.7223297896742,10.0190308285995,111620724.089449,0.403674166424944,-1587.42438585693
6636765149.9429,79.6575214166527,10.0111695450109,111422833.958121,0.404148035331777,-1586.87073471928
6639222638.38167,79.7232785835875,10.0050231484801,111365179.120103,0.403995204093883,-1586.28879655123
6645775404.02507,79.7172106070854,10.0092077903456,111343399.864528,0.403915314971202,-1587.3838453372
6653730915.39597,79.8460442233928,10.035196059747,111246337.80242,0.40386001603043,-1586.95187422487
6656843221.68376,79.789873786007,10.0464921129009,111168811.44372,0.404003282398184,-1587.93218028767
